,Time,linear.x
1379,1622521543.4450932,17.309999465942386
1380,1622521543.4621274,17.329999923706055
1381,1622521543.5135205,17.370000839233402
1382,1622521543.541431,17.360000610351562
1383,1622521543.5857913,17.399999618530273
1384,1622521543.6187062,17.389999389648438
1385,1622521543.6517286,17.40999984741211
1386,1622521543.674681,17.420000076293945
1387,1622521543.701561,17.450000762939453
1388,1622521543.7367284,17.440000534057614
1389,1622521543.7653215,17.450000762939453
1390,1622521543.8173134,17.469999313354492
1391,1622521543.8267188,17.479999542236328
1392,1622521543.861422,17.520000457763672
1393,1622521543.8720164,17.510000228881836
1394,1622521543.9040887,17.520000457763672
1395,1622521543.9184682,17.549999237060547
1396,1622521543.9583855,17.520000457763672
1397,1622521543.9779105,17.59000015258789
1398,1622521544.0213506,17.540000915527347
1399,1622521544.0350244,17.559999465942386
1400,1622521544.0770762,17.579999923706055
1401,1622521544.0881307,17.600000381469727
1402,1622521544.1419811,17.6200008392334
1403,1622521544.1526456,17.6200008392334
1404,1622521544.1846595,17.65999984741211
1405,1622521544.1953185,17.65999984741211
1406,1622521544.2396498,17.709999084472656
1407,1622521544.2494395,17.719999313354492
1408,1622521544.307871,17.709999084472656
1409,1622521544.318496,17.739999771118164
1410,1622521544.3650632,17.719999313354492
1411,1622521544.388631,17.770000457763672
1412,1622521544.4540038,17.770000457763672
1413,1622521544.485029,17.790000915527344
1414,1622521544.5370452,17.780000686645508
1415,1622521544.5772598,17.770000457763672
1416,1622521544.6202786,17.809999465942386
1417,1622521544.6628034,17.84000015258789
1418,1622521544.684475,17.860000610351562
1419,1622521544.723078,17.860000610351562
1420,1622521544.744131,17.84000015258789
1421,1622521544.7859066,17.8799991607666
1422,1622521544.8049731,17.8700008392334
1423,1622521544.8417013,17.899999618530273
1424,1622521544.8523607,17.8700008392334
1425,1622521544.8844938,17.889999389648438
1426,1622521544.8950586,17.899999618530273
1427,1622521544.9294915,17.940000534057614
1428,1622521544.940123,17.940000534057614
1429,1622521544.974821,17.93000030517578
1430,1622521544.9854155,17.969999313354492
1431,1622521545.0466824,17.969999313354492
1432,1622521545.0573678,18.010000228881836
1433,1622521545.0893302,18.040000915527344
1434,1622521545.1000018,18.020000457763672
1435,1622521545.1444564,18.049999237060547
1436,1622521545.1534436,18.059999465942386
1437,1622521545.1854935,18.059999465942386
1438,1622521545.1961455,18.100000381469727
1439,1622521545.239519,18.09000015258789
1440,1622521545.2501142,18.100000381469727
1441,1622521545.2821171,18.11000061035156
1442,1622521545.3014655,18.149999618530273
1443,1622521545.3504539,18.149999618530273
1444,1622521545.3665285,18.13999938964844
1445,1622521545.3932047,18.15999984741211
1446,1622521545.4214234,18.170000076293945
1447,1622521545.4428725,18.190000534057614
1448,1622521545.4669163,18.18000030517578
1449,1622521545.4855332,18.190000534057614
1450,1622521545.5403733,18.21999931335449
1451,1622521545.5639744,18.21999931335449
1452,1622521545.6033974,18.239999771118164
1453,1622521545.6163368,18.26000022888184
1454,1622521545.6622682,18.280000686645508
1455,1622521545.677023,18.299999237060547
1456,1622521545.7217276,18.31999969482422
1457,1622521545.7326498,18.299999237060547
1458,1622521545.780768,18.31999969482422
1459,1622521545.793352,18.31999969482422
1460,1622521545.836233,18.290000915527344
1461,1622521545.8682187,18.309999465942386
1462,1622521545.9597125,18.309999465942386
1463,1622521545.9704564,18.34000015258789
1464,1622521546.0894852,18.3700008392334
1465,1622521546.1001267,18.3799991607666
1466,1622521546.1787832,18.399999618530273
1467,1622521546.196989,18.38999938964844
1468,1622521546.2551405,18.40999984741211
1469,1622521546.2739756,18.40999984741211
1470,1622521546.317683,18.420000076293945
1471,1622521546.3333926,18.40999984741211
1472,1622521546.3865256,18.440000534057614
1473,1622521546.4017644,18.450000762939453
1474,1622521546.4397926,18.450000762939453
1475,1622521546.47747,18.450000762939453
1476,1622521546.5041418,18.440000534057614
1477,1622521546.526824,18.459999084472656
1478,1622521546.5494368,18.440000534057614
1479,1622521546.5735145,18.46999931335449
1480,1622521546.5921593,18.46999931335449
1481,1622521546.6201315,18.479999542236328
1482,1622521546.6347966,18.489999771118164
1483,1622521546.6695704,18.479999542236328
1484,1622521546.7021856,18.520000457763672
1485,1622521546.7508714,18.5
1486,1622521546.7615333,18.51000022888184
1487,1622521546.7935312,18.5
1488,1622521546.8042572,18.520000457763672
1489,1622521546.8363507,18.51000022888184
1490,1622521546.8469741,18.5
1491,1622521546.8789465,18.520000457763672
1492,1622521546.8922422,18.5
1493,1622521546.9269464,18.530000686645508
1494,1622521546.9455552,18.5
1495,1622521546.9776685,18.540000915527344
1496,1622521546.9883034,18.51000022888184
1497,1622521547.0202887,18.530000686645508
1498,1622521547.0333836,18.549999237060547
1499,1622521547.0718615,18.549999237060547
1500,1622521547.0853431,18.549999237060547
1501,1622521547.136067,18.56999969482422
1502,1622521547.1467733,18.59000015258789
1503,1622521547.1787307,18.59000015258789
1504,1622521547.193382,18.559999465942386
1505,1622521547.2213984,18.57999992370605
1506,1622521547.2401245,18.549999237060547
1507,1622521547.2640936,18.59000015258789
1508,1622521547.2867885,18.56999969482422
1509,1622521547.3093839,18.59000015258789
1510,1622521547.3361664,18.600000381469727
1511,1622521547.352135,18.6299991607666
1512,1622521547.3827336,18.6299991607666
1513,1622521547.3947742,18.61000061035156
1514,1622521547.4267757,18.63999938964844
1515,1622521547.4374526,18.600000381469727
1516,1622521547.472122,18.68000030517578
1517,1622521547.4827573,18.739999771118164
1518,1622521547.5147696,18.540000915527344
1519,1622521547.525392,18.65999984741211
1520,1622521547.557461,18.649999618530273
1521,1622521547.5680714,18.68000030517578
1522,1622521547.6000793,18.63999938964844
1523,1622521547.6107194,18.71999931335449
1524,1622521547.6454287,18.6200008392334
1525,1622521547.656062,18.709999084472656
1526,1622521547.6975415,18.700000762939453
1527,1622521547.7094204,18.649999618530273
1528,1622521547.7533948,18.71999931335449
1529,1622521547.7628279,18.670000076293945
1530,1622521547.8058107,18.649999618530273
1531,1622521547.8212633,18.690000534057614
1532,1622521547.8592277,18.63999938964844
1533,1622521547.8710446,18.63999938964844
1534,1622521547.9126036,18.670000076293945
1535,1622521547.9294696,18.6299991607666
1536,1622521547.9652634,18.63999938964844
1537,1622521547.9881618,18.65999984741211
1538,1622521548.0093846,18.65999984741211
1539,1622521548.0350847,18.709999084472656
1540,1622521548.0547225,18.690000534057614
1541,1622521548.0840757,18.690000534057614
1542,1622521548.097438,18.709999084472656
1543,1622521548.13814,18.739999771118164
1544,1622521548.1488125,18.739999771118164
1545,1622521548.1947286,18.739999771118164
1546,1622521548.2054055,18.75
1547,1622521548.2401502,18.75
1548,1622521548.2507365,18.75
1549,1622521548.2868333,18.739999771118164
1550,1622521548.2974756,18.76000022888184
1551,1622521548.3312762,18.76000022888184
1552,1622521548.3418822,18.790000915527344
1553,1622521548.374026,18.780000686645508
1554,1622521548.3845234,18.76000022888184
1555,1622521548.4192526,18.809999465942386
1556,1622521548.4335728,18.790000915527344
1557,1622521548.4641962,18.799999237060547
1558,1622521548.4748552,18.809999465942386
1559,1622521548.506956,18.84000015258789
1560,1622521548.5176039,18.850000381469727
1561,1622521548.5495114,18.86000061035156
1562,1622521548.5601635,18.8700008392334
1563,1622521548.5948884,18.850000381469727
1564,1622521548.6055295,18.88999938964844
1565,1622521548.637593,18.8799991607666
1566,1622521548.6522152,18.8700008392334
1567,1622521548.6943555,18.899999618530273
1568,1622521548.720122,18.899999618530273
1569,1622521548.7637331,18.93000030517578
1570,1622521548.7936034,18.93000030517578
1571,1622521548.8135498,18.979999542236328
1572,1622521548.8428779,18.959999084472656
1573,1622521548.8562179,19.0
1574,1622521548.8882515,19.020000457763672
1575,1622521548.898941,19.040000915527344
1576,1622521548.9308715,19.059999465942386
1577,1622521548.9415429,19.11000061035156
1578,1622521548.9750109,19.1200008392334
1579,1622521548.9968913,19.15999984741211
1580,1622521549.0294442,19.190000534057614
1581,1622521549.0402362,19.190000534057614
1582,1622521549.07223,19.239999771118164
1583,1622521549.0828102,19.26000022888184
1584,1622521549.1149251,19.31999969482422
1585,1622521549.1256235,19.31999969482422
1586,1622521549.1689136,19.350000381469727
1587,1622521549.1795626,19.3799991607666
1588,1622521549.2115815,19.420000076293945
1589,1622521549.2222655,19.440000534057614
1590,1622521549.252921,19.450000762939453
1591,1622521549.2648804,19.489999771118164
1592,1622521549.2970154,19.530000686645508
1593,1622521549.3170116,19.559999465942386
1594,1622521549.3502738,19.57999992370605
1595,1622521549.3636062,19.6200008392334
1596,1622521549.3930082,19.6299991607666
1597,1622521549.4102259,19.690000534057614
1598,1622521549.4355652,19.700000762939453
1599,1622521549.4569292,19.739999771118164
1600,1622521549.476951,19.770000457763672
1601,1622521549.5143096,19.81999969482422
1602,1622521549.5317128,19.82999992370605
1603,1622521549.5636306,19.850000381469727
1604,1622521549.5744169,19.88999938964844
1605,1622521549.6149073,19.940000534057614
1606,1622521549.625443,19.96999931335449
1607,1622521549.6576467,19.979999542236328
1608,1622521549.6745622,20.030000686645508
1609,1622521549.7397056,20.040000915527344
1610,1622521549.774009,20.07999992370605
1611,1622521549.831056,20.100000381469727
1612,1622521549.8454378,20.149999618530273
1613,1622521549.8898153,20.170000076293945
1614,1622521549.9014945,20.209999084472656
1615,1622521549.9323015,20.239999771118164
1616,1622521549.9480062,20.270000457763672
1617,1622521549.9886675,20.299999237060547
1618,1622521549.9992404,20.34000015258789
1619,1622521550.03123,20.350000381469727
1620,1622521550.0419078,20.399999618530273
1621,1622521550.0788994,20.43000030517578
1622,1622521550.0895605,20.459999084472656
1623,1622521550.1350286,20.489999771118164
1624,1622521550.1443794,20.5
1625,1622521550.1803358,20.530000686645508
1626,1622521550.1989734,20.549999237060547
1627,1622521550.237651,20.600000381469727
1628,1622521550.2577105,20.600000381469727
1629,1622521550.2924414,20.670000076293945
1630,1622521550.3190706,20.68000030517578
1631,1622521550.349356,20.739999771118164
1632,1622521550.3827634,20.71999931335449
1633,1622521550.4081118,20.770000457763672
1634,1622521550.5328455,20.799999237060547
1635,1622521550.554033,20.850000381469727
1636,1622521550.6294394,20.850000381469727
1637,1622521550.6440215,20.88999938964844
1638,1622521550.691409,20.90999984741211
1639,1622521550.7094336,20.950000762939453
1640,1622521550.7731295,20.950000762939453
1641,1622521550.7855954,21.0
1642,1622521550.8406165,21.020000457763672
1643,1622521550.8536663,21.040000915527344
1644,1622521550.8856618,21.06999969482422
1645,1622521550.8963,21.09000015258789
1646,1622521550.9282944,21.09000015258789
1647,1622521550.941575,21.149999618530273
1648,1622521550.9762874,21.1299991607666
1649,1622521550.986945,21.200000762939453
1650,1622521551.0207107,21.18000030517578
1651,1622521551.031242,21.21999931335449
1652,1622521551.0654066,21.239999771118164
1653,1622521551.0813687,21.25
1654,1622521551.1376288,21.290000915527344
1655,1622521551.1662655,21.309999465942386
1656,1622521551.2126634,21.309999465942386
1657,1622521551.2549622,21.34000015258789
1658,1622521551.2900813,21.34000015258789
1659,1622521551.3230734,21.38999938964844
1660,1622521551.3404162,21.3799991607666
1661,1622521551.381238,21.399999618530273
1662,1622521551.3905993,21.399999618530273
1663,1622521551.4253592,21.43000030517578
1664,1622521551.4359894,21.440000534057614
1665,1622521551.4775126,21.46999931335449
1666,1622521551.486905,21.46999931335449
1667,1622521551.5188534,21.5
1668,1622521551.5295131,21.489999771118164
1669,1622521551.5615222,21.520000457763672
1670,1622521551.5722113,21.51000022888184
1671,1622521551.6093936,21.549999237060547
1672,1622521551.6200762,21.540000915527344
1673,1622521551.6521394,21.559999465942386
1674,1622521551.662693,21.559999465942386
1675,1622521551.694867,21.59000015258789
1676,1622521551.7055185,21.559999465942386
1677,1622521551.7374082,21.600000381469727
1678,1622521551.7481143,21.59000015258789
1679,1622521551.7827847,21.6200008392334
1680,1622521551.7933886,21.61000061035156
1681,1622521551.8254118,21.6299991607666
1682,1622521551.8360887,21.6200008392334
1683,1622521551.8681061,21.649999618530273
1684,1622521551.8814142,21.6200008392334
1685,1622521551.9108489,21.649999618530273
1686,1622521551.9360855,21.670000076293945
1687,1622521551.9587831,21.670000076293945
1688,1622521551.9854178,21.670000076293945
1689,1622521552.001432,21.670000076293945
1690,1622521552.0294375,21.690000534057614
1691,1622521552.0441391,21.700000762939453
1692,1622521552.0748212,21.68000030517578
1693,1622521552.0868044,21.700000762939453
1694,1622521552.1214626,21.71999931335449
1695,1622521552.132118,21.71999931335449
1696,1622521552.1641266,21.71999931335449
1697,1622521552.1749804,21.71999931335449
1698,1622521552.2068481,21.75
1699,1622521552.2174675,21.75
1700,1622521552.2494466,21.739999771118164
1701,1622521552.2600856,21.75
1702,1622521552.2948472,21.76000022888184
1703,1622521552.3054395,21.739999771118164
1704,1622521552.337435,21.75
1705,1622521552.348077,21.76000022888184
1706,1622521552.3801095,21.790000915527344
1707,1622521552.3907287,21.76000022888184
1708,1622521552.4227715,21.790000915527344
1709,1622521552.4334338,21.790000915527344
1710,1622521552.468188,21.799999237060547
1711,1622521552.4787338,21.809999465942386
1712,1622521552.5195415,21.81999969482422
1713,1622521552.5315366,21.81999969482422
1714,1622521552.5622218,21.84000015258789
1715,1622521552.5835464,21.84000015258789
1716,1622521552.6049669,21.84000015258789
1717,1622521552.6412785,21.82999992370605
1718,1622521552.6585553,21.8799991607666
1719,1622521552.68788,21.82999992370605
1720,1622521552.7013035,21.86000061035156
1721,1622521552.7334032,21.86000061035156
1722,1622521552.7439356,21.8799991607666
1723,1622521552.7760627,21.8700008392334
1724,1622521552.7865748,21.88999938964844
1725,1622521552.8240163,21.88999938964844
1726,1622521552.8346508,21.920000076293945
1727,1622521552.8666198,21.88999938964844
1728,1622521552.8772955,21.899999618530273
1729,1622521552.9093235,21.920000076293945
1730,1622521552.9198976,21.93000030517578
1731,1622521552.951908,21.90999984741211
1732,1622521552.9625626,21.93000030517578
1733,1622521553.0049589,21.950000762939453
1734,1622521553.0155988,21.940000534057614
1735,1622521553.0563905,21.950000762939453
1736,1622521553.0773034,21.950000762939453
1737,1622521553.1076374,21.959999084472656
1738,1622521553.1182926,21.96999931335449
1739,1622521553.158359,21.96999931335449
1740,1622521553.1689913,21.96999931335449
1741,1622521553.2035933,21.989999771118164
1742,1622521553.2196536,21.979999542236328
1743,1622521553.24636,21.979999542236328
1744,1622521553.2663069,22.0
1745,1622521553.297326,22.0
1746,1622521553.3239427,22.0
1747,1622521553.3399694,22.020000457763672
1748,1622521553.3706205,22.01000022888184
1749,1622521553.3853116,22.030000686645508
1750,1622521553.425653,22.020000457763672
1751,1622521553.436238,22.020000457763672
1752,1622521553.4681838,22.030000686645508
1753,1622521553.4794376,22.059999465942386
1754,1622521553.5195553,22.040000915527344
1755,1622521553.5302315,22.059999465942386
1756,1622521553.5648491,22.06999969482422
1757,1622521553.5755188,22.09000015258789
1758,1622521553.6075144,22.059999465942386
1759,1622521553.6181905,22.07999992370605
1760,1622521553.6502235,22.100000381469727
1761,1622521553.660841,22.11000061035156
1762,1622521553.6928384,22.09000015258789
1763,1622521553.7061179,22.100000381469727
1764,1622521553.7408338,22.100000381469727
1765,1622521553.751507,22.11000061035156
1766,1622521553.7835238,22.100000381469727
1767,1622521553.7942662,22.100000381469727
1768,1622521553.8262155,22.1200008392334
1769,1622521553.8447769,22.1299991607666
1770,1622521553.8768086,22.13999938964844
1771,1622521553.8914695,22.13999938964844
1772,1622521553.9221644,22.15999984741211
1773,1622521553.9408064,22.149999618530273
1774,1622521553.9649036,22.170000076293945
1775,1622521553.9875126,22.170000076293945
1776,1622521554.0075307,22.190000534057614
1777,1622521554.0368376,22.170000076293945
1778,1622521554.0502207,22.190000534057614
1779,1622521554.0834913,22.190000534057614
1780,1622521554.095498,22.209999084472656
1781,1622521554.127544,22.190000534057614
1782,1622521554.1381655,22.200000762939453
1783,1622521554.1701849,22.229999542236328
1784,1622521554.1808689,22.209999084472656
1785,1622521554.212885,22.21999931335449
1786,1622521554.2234569,22.21999931335449
1787,1622521554.2581112,22.239999771118164
1788,1622521554.2687626,22.239999771118164
1789,1622521554.3009045,22.239999771118164
1790,1622521554.311465,22.239999771118164
1791,1622521554.3434765,22.26000022888184
1792,1622521554.354133,22.270000457763672
1793,1622521554.386197,22.270000457763672
1794,1622521554.3970518,22.270000457763672
1795,1622521554.4315164,22.299999237060547
1796,1622521554.4421313,22.290000915527344
1797,1622521554.4742155,22.31999969482422
1798,1622521554.4848402,22.32999992370605
1799,1622521554.5168788,22.34000015258789
1800,1622521554.5302017,22.350000381469727
1801,1622521554.5596128,22.350000381469727
1802,1622521554.5821722,22.3799991607666
1803,1622521554.6162286,22.38999938964844
1804,1622521554.640243,22.3700008392334
1805,1622521554.6589346,22.40999984741211
1806,1622521554.686891,22.420000076293945
1807,1622521554.7014904,22.420000076293945
1808,1622521554.7335653,22.43000030517578
1809,1622521554.744215,22.43000030517578
1810,1622521554.778934,22.450000762939453
1811,1622521554.789685,22.459999084472656
1812,1622521554.821666,22.479999542236328
1813,1622521554.8408449,22.479999542236328
1814,1622521554.8730068,22.51000022888184
1815,1622521554.8835864,22.489999771118164
1816,1622521554.9155352,22.540000915527344
1817,1622521554.9261699,22.53000068664551
1818,1622521554.960832,22.57999992370605
1819,1622521554.9715016,22.54999923706055
1820,1622521555.012206,22.56999969482422
1821,1622521555.0228927,22.57999992370605
1822,1622521555.0549245,22.59000015258789
1823,1622521555.0655534,22.61000061035156
1824,1622521555.0976038,22.60000038146973
1825,1622521555.108227,22.6200008392334
1826,1622521555.1428812,22.61000061035156
1827,1622521555.1535132,22.63999938964844
1828,1622521555.185562,22.6299991607666
1829,1622521555.2002394,22.670000076293945
1830,1622521555.228261,22.65999984741211
1831,1622521555.2495615,22.68000030517578
1832,1622521555.2709672,22.690000534057614
1833,1622521555.2989385,22.71999931335449
1834,1622521555.3162215,22.709999084472656
1835,1622521555.3455818,22.71999931335449
1836,1622521555.3589056,22.75
1837,1622521555.3909233,22.739999771118164
1838,1622521555.4016304,22.75
1839,1622521555.4335806,22.75
1840,1622521555.4442544,22.770000457763672
1841,1622521555.481642,22.790000915527344
1842,1622521555.4923036,22.78000068664551
1843,1622521555.5242536,22.790000915527344
1844,1622521555.5349555,22.82999992370605
1845,1622521555.5669851,22.81999969482422
1846,1622521555.5776114,22.84000015258789
1847,1622521555.609675,22.85000038146973
1848,1622521555.6201868,22.8700008392334
1849,1622521555.6549294,22.8700008392334
1850,1622521555.6655476,22.88999938964844
1851,1622521555.6976054,22.899999618530273
1852,1622521555.7083619,22.920000076293945
1853,1622521555.7402494,22.920000076293945
1854,1622521555.7509098,22.920000076293945
1855,1622521555.782969,22.940000534057614
1856,1622521555.8054647,22.95000076293945
1857,1622521555.865802,22.959999084472656
1858,1622521555.8860211,22.96999931335449
1859,1622521555.9151108,23.0
1860,1622521555.9352047,22.989999771118164
1861,1622521555.9577966,23.01000022888184
1862,1622521555.985393,23.020000457763672
1863,1622521556.0004866,23.020000457763672
1864,1622521556.0338974,23.03000068664551
1865,1622521556.0458095,23.03000068664551
1866,1622521556.0778446,23.04999923706055
1867,1622521556.0885177,23.059999465942386
1868,1622521556.1205106,23.06999969482422
1869,1622521556.1312675,23.06999969482422
1870,1622521556.1631439,23.10000038146973
1871,1622521556.1739755,23.09000015258789
1872,1622521556.2085512,23.11000061035156
1873,1622521556.21912,23.13999938964844
1874,1622521556.2511113,23.13999938964844
1875,1622521556.2617965,23.149999618530273
1876,1622521556.294018,23.15999984741211
1877,1622521556.3076346,23.170000076293945
1878,1622521556.338906,23.190000534057614
1879,1622521556.3522143,23.190000534057614
1880,1622521556.397051,23.20000076293945
1881,1622521556.4113526,23.21999931335449
1882,1622521556.4494958,23.21999931335449
1883,1622521556.4601185,23.239999771118164
1884,1622521556.5009074,23.25
1885,1622521556.5142767,23.270000457763672
1886,1622521556.5510106,23.25
1887,1622521556.571135,23.28000068664551
1888,1622521556.5963795,23.290000915527344
1889,1622521556.6204052,23.290000915527344
1890,1622521556.639075,23.309999465942386
1891,1622521556.6670337,23.29999923706055
1892,1622521556.6816967,23.34000015258789
1893,1622521556.7222755,23.32999992370605
1894,1622521556.7329025,23.36000061035156
1895,1622521556.7756586,23.3700008392334
1896,1622521556.786625,23.3700008392334
1897,1622521556.8182359,23.3799991607666
1898,1622521556.8371627,23.3799991607666
1899,1622521556.8692274,23.40999984741211
1900,1622521556.879793,23.399999618530273
1901,1622521556.920159,23.40999984741211
1902,1622521556.9308481,23.40999984741211
1903,1622521556.9655144,23.420000076293945
1904,1622521556.9761724,23.399999618530273
1905,1622521557.0081873,23.399999618530273
1906,1622521557.0188634,23.420000076293945
1907,1622521557.0508401,23.420000076293945
1908,1622521557.061501,23.440000534057614
1909,1622521557.0934846,23.43000030517578
1910,1622521557.1042118,23.46999931335449
1911,1622521557.138814,23.45000076293945
1912,1622521557.1494606,23.45000076293945
1913,1622521557.1902044,23.479999542236328
1914,1622521557.202175,23.46999931335449
1915,1622521557.2417223,23.46999931335449
1916,1622521557.2603376,23.46999931335449
1917,1622521557.2842724,23.46999931335449
1918,1622521557.31229,23.479999542236328
1919,1622521557.3322935,23.489999771118164
1920,1622521557.3703866,23.479999542236328
1921,1622521557.383741,23.5
1922,1622521557.4157422,23.5
1923,1622521557.4264019,23.5
1924,1622521557.458345,23.489999771118164
1925,1622521557.469091,23.51000022888184
1926,1622521557.5037038,23.5
1927,1622521557.5143676,23.489999771118164
1928,1622521557.5464358,23.5
1929,1622521557.5571215,23.5
1930,1622521557.5891256,23.520000457763672
1931,1622521557.5997744,23.51000022888184
1932,1622521557.6317654,23.520000457763672
1933,1622521557.6424706,23.5
1934,1622521557.6771376,23.5
1935,1622521557.6878269,23.520000457763672
1936,1622521557.7198381,23.53000068664551
1937,1622521557.7303994,23.520000457763672
1938,1622521557.7624345,23.51000022888184
1939,1622521557.7731106,23.53000068664551
1940,1622521557.8050725,23.51000022888184
1941,1622521557.8157275,23.520000457763672
1942,1622521557.8504193,23.51000022888184
1943,1622521557.8664322,23.5
1944,1622521557.8931026,23.489999771118164
1945,1622521557.9131196,23.489999771118164
1946,1622521557.935805,23.5
1947,1622521557.9703865,23.489999771118164
1948,1622521557.9864664,23.489999771118164
1949,1622521558.0386975,23.489999771118164
1950,1622521558.0506694,23.5
1951,1622521558.0904114,23.479999542236328
1952,1622521558.101089,23.46999931335449
1953,1622521558.133032,23.459999084472656
1954,1622521558.1437738,23.45000076293945
1955,1622521558.1796825,23.440000534057614
1956,1622521558.190382,23.40999984741211
1957,1622521558.2366073,23.43000030517578
1958,1622521558.247208,23.38999938964844
1959,1622521558.279209,23.38999938964844
1960,1622521558.2903259,23.399999618530273
1961,1622521558.3267965,23.3799991607666
1962,1622521558.346183,23.34000015258789
1963,1622521558.4048893,23.290000915527344
1964,1622521558.4222288,23.31999969482422
1965,1622521558.4694138,23.29999923706055
1966,1622521558.4776278,23.28000068664551
1967,1622521558.5095546,23.26000022888184
1968,1622521558.520198,23.270000457763672
1969,1622521558.552256,23.190000534057614
1970,1622521558.5629125,23.21999931335449
1971,1622521558.6222837,23.21999931335449
1972,1622521558.6489024,23.170000076293945
1973,1622521558.674992,23.18000030517578
1974,1622521558.6962163,23.149999618530273
1975,1622521558.717534,23.1200008392334
1976,1622521558.753579,23.1299991607666
1977,1622521558.7776275,23.059999465942386
1978,1622521558.8069475,23.09000015258789
1979,1622521558.837148,23.10000038146973
1980,1622521558.9165242,23.0
1981,1622521558.9257696,23.03000068664551
1982,1622521558.9577866,23.04999923706055
1983,1622521558.9684474,22.96999931335449
1984,1622521559.0092158,23.01000022888184
1985,1622521559.0198805,22.95000076293945
1986,1622521559.0519028,22.940000534057614
1987,1622521559.0625527,22.95000076293945
1988,1622521559.0973725,22.90999984741211
1989,1622521559.1078954,22.88999938964844
1990,1622521559.1398575,22.899999618530273
1991,1622521559.1505704,22.84000015258789
1992,1622521559.1825824,22.84000015258789
1993,1622521559.212329,22.81999969482422
1994,1622521559.242516,22.809999465942386
1995,1622521559.2745204,22.78000068664551
1996,1622521559.29748,22.75
1997,1622521559.3377025,22.75
1998,1622521559.349565,22.71999931335449
1999,1622521559.3833427,22.690000534057614
2000,1622521559.4014401,22.690000534057614
2001,1622521559.4375575,22.65999984741211
2002,1622521559.446893,22.6200008392334
2003,1622521559.490216,22.60000038146973
2004,1622521559.5008614,22.57999992370605
2005,1622521559.5568464,22.56999969482422
2006,1622521559.5886345,22.54999923706055
2007,1622521559.6228585,22.53000068664551
2008,1622521559.6549606,22.520000457763672
2009,1622521559.66955,22.489999771118164
2010,1622521559.7173038,22.46999931335449
2011,1622521559.7258127,22.459999084472656
2012,1622521559.7652402,22.440000534057614
2013,1622521559.78139,22.40999984741211
2014,1622521559.8152685,22.3799991607666
2015,1622521559.829427,22.3700008392334
2016,1622521559.860126,22.32999992370605
2017,1622521559.873385,22.31999969482422
2018,1622521559.9230404,22.299999237060547
2019,1622521559.9406712,22.290000915527344
2020,1622521559.9644494,22.26000022888184
2021,1622521559.9910731,22.239999771118164
2022,1622521560.0070868,22.21999931335449
2023,1622521560.049443,22.200000762939453
2024,1622521560.0601807,22.15999984741211
2025,1622521560.1034276,22.149999618530273
2026,1622521560.1141098,22.13999938964844
2027,1622521560.1460671,22.100000381469727
2028,1622521560.1567385,22.100000381469727
2029,1622521560.1968074,22.06999969482422
2030,1622521560.2167304,22.059999465942386
2031,1622521560.2475286,22.020000457763672
2032,1622521560.2687461,22.01000022888184
2033,1622521560.2956128,21.989999771118164
2034,1622521560.3233821,21.96999931335449
2035,1622521560.3381,21.940000534057614
2036,1622521560.3700998,21.93000030517578
2037,1622521560.3807435,21.90999984741211
2038,1622521560.4127786,21.899999618530273
2039,1622521560.4235494,21.8799991607666
2040,1622521560.4580927,21.850000381469727
2041,1622521560.4687333,21.84000015258789
2042,1622521560.5007086,21.799999237060547
2043,1622521560.5113661,21.799999237060547
2044,1622521560.5433764,21.770000457763672
2045,1622521560.5606995,21.76000022888184
2046,1622521560.586038,21.709999084472656
2047,1622521560.6166894,21.700000762939453
2048,1622521560.6313345,21.690000534057614
2049,1622521560.6633658,21.65999984741211
2050,1622521560.6740286,21.63999938964844
2051,1622521560.7060926,21.61000061035156
2052,1622521560.7248642,21.600000381469727
2053,1622521560.7654722,21.56999969482422
2054,1622521560.7761881,21.559999465942386
2055,1622521560.810817,21.530000686645508
2056,1622521560.8214636,21.520000457763672
2057,1622521560.8535242,21.46999931335449
2058,1622521560.8721619,21.489999771118164
2059,1622521560.8962226,21.46999931335449
2060,1622521560.926861,21.450000762939453
2061,1622521560.938949,21.399999618530273
2062,1622521560.973544,21.399999618530273
2063,1622521560.984184,21.399999618530273
2064,1622521561.016174,21.3700008392334
2065,1622521561.0268676,21.32999992370605
2066,1622521561.0588546,21.31999969482422
2067,1622521561.0696359,21.309999465942386
2068,1622521561.1014946,21.299999237060547
2069,1622521561.1148427,21.270000457763672
2070,1622521561.1495204,21.239999771118164
2071,1622521561.16957,21.21999931335449
2072,1622521561.1922338,21.200000762939453
2073,1622521561.222962,21.170000076293945
2074,1622521561.2349458,21.149999618530273
2075,1622521561.2669404,21.1299991607666
2076,1622521561.2776165,21.1200008392334
2077,1622521561.312286,21.09000015258789
2078,1622521561.3229392,21.059999465942386
2079,1622521561.354941,21.059999465942386
2080,1622521561.3642998,21.020000457763672
2081,1622521561.3976178,21.030000686645508
2082,1622521561.408268,20.96999931335449
2083,1622521561.4489794,20.979999542236328
2084,1622521561.47173,20.940000534057614
2085,1622521561.4943178,20.93000030517578
2086,1622521561.5346725,20.899999618530273
2087,1622521561.5453017,20.88999938964844
2088,1622521561.577259,20.86000061035156
2089,1622521561.5878508,20.850000381469727
2090,1622521561.627667,20.850000381469727
2091,1622521561.638468,20.809999465942386
2092,1622521561.673075,20.780000686645508
2093,1622521561.6836581,20.770000457763672
